,fid,공원_distance,대학교_distance,지하철_distance,버스_distance,경사도_mean,거주인구,도로길이,sum,LUM
52,175,1865.4257900128127,2504.8895104147814,2178.559226624842,201.95369598399355,1.0,14978,0.0,0.0,0.0
53,176,1883.9136175792505,2571.335591912369,2247.411265815477,238.13698199339424,1.0,14978,0.0,0.0,0.0
54,177,1907.4714060480544,2639.898009366781,2318.53272432634,304.3560894618768,1.5,14978,0.0,0.0,0.0
55,178,1935.9140779496247,2710.416163664432,2391.7211568416624,385.4290029560202,1.5,14978,0.0,0.0,0.0
56,179,1969.029957989406,2782.741376312035,2466.7925921462893,443.6468696007721,1.5,14978,0.0,0.0,0.0
57,180,2006.587685508592,2856.7364004022197,2543.5803104080496,424.3529683934802,1.0,14978,0.0,119.78,0.0
58,213,377.8739318497461,1882.704117323433,830.302356416285,133.3602425332059,0.5,23824,0.0,10420.15,0.0
59,214,330.17918401762506,1855.230687294087,914.7886073887538,34.79391812555567,0.666666666666667,23824,201.585882356315,16305.27,0.3983756327696994
60,215,308.6217163382009,1832.80836999458,1002.1346600650096,12.483916697310184,0.5,23824,309.092783862798,35492.189999999995,0.5114122777469531
61,216,305.9740250080826,1815.6243134313445,1091.6542699745114,95.83305784284158,0.5,23824,449.006592653087,30555.189999999995,0.6090929974377693
62,217,301.7111843713377,1803.828229700608,1182.854048883328,68.52554475655008,1.0,23824,195.615157181802,24774.085,0.43297877002192914
63,218,329.3002558163484,1797.5261960126234,1275.3736096998914,32.56670206293855,0.5,23824,208.854443104997,26741.37,0.4912012052396488
64,219,381.8994149001886,1796.7760229927371,1368.9453879681564,67.16159277754383,0.5,23824,1.21817791398049,43841.272,0.0
65,220,450.8382776905816,1801.584645969553,1463.367552499931,138.24004163970432,0.5,23824,0.0,37561.772,0.0
66,221,529.7760159475562,1811.9078080106624,1506.2733118858118,231.75292840635083,0.5,23824,0.0,26240.4,0.0
67,222,614.873634520013,1827.652067879052,1514.464708812935,294.1544458145295,1.5,23824,16.432252940005696,0.0,0.0
68,223,703.9005829624019,1848.678924545526,1529.1654332384603,364.5509246689111,3.0,23824,100.394580593847,0.0,0.0
69,224,795.5387858982346,1874.8106462374835,1550.1903089686923,446.39377144569,4.0,23824,11.5166929902675,0.0,0.0
70,225,888.9810875144329,1905.837259784509,1577.2864577072846,501.73714493394056,4.0,23824,101.385641211235,0.0,0.0
71,226,983.71351162581,1941.524110246635,1610.1473998205402,402.7980485991207,3.0,38802,101.385642568196,0.0,0.0
72,227,1079.396431747327,1981.6194359426288,1648.4284129037112,304.5518912752051,1.5,38802,157.897779671921,0.0,0.0
73,228,1175.7978251740656,2025.86149958054,1691.7616024775052,207.9829853248044,1.0,14978,101.558244272792,0.0,0.0
74,229,1272.754445843785,2073.984944597553,1739.7694992749375,117.30929659323913,1.0,14978,101.558245712338,0.0,0.0
75,230,1370.148429203644,2125.7261803183483,1792.0764507761676,36.29062668824945,1.0,14978,81.63154988404159,0.0,0.0
76,231,1467.8927214225969,2180.8277202297563,1848.3175062986609,89.74623058759958,1.0,14978,0.0,0.0,0.0
77,232,1565.9217253956724,2239.041492537028,1908.144833755356,182.92781005820876,1.5,14978,0.0,0.0,0.0
78,233,1664.1851289553056,2300.13120791586,1971.2319277339052,124.94345904188458,1.0,14978,0.0,0.0,0.0
79,234,1752.758087137248,2363.8739074446075,2037.275981078717,122.09504275341386,1.0,14978,0.0,0.0,0.0
80,235,1766.770655868167,2430.0608295517213,2105.998821718919,104.07519339890456,0.5,14978,0.0,0.0,0.0
81,236,1786.2798482724295,2498.4977343765627,2177.146792228484,163.57131174148356,0.5,14978,0.0,0.0,0.0
82,237,1811.108044747612,2569.004813228259,2250.489897016456,250.357711877857,1.5,14978,0.0,0.0,0.0
83,238,1841.040062212588,2641.416294425413,2325.820479331436,344.38623012265685,1.5,14978,0.0,0.0,0.0
84,239,1875.8315966763337,2715.57983842529,2402.951629019902,349.6018322525014,1.5,14978,0.0,0.0,0.0
85,240,1915.2178348717564,2791.3557970290803,2481.7154680930585,324.76812752343943,1.5,14978,0.0,119.78,0.0
86,272,343.02528709411445,1821.5355179997632,691.9271424364057,121.01711177556304,0.5,23824,59.1249309545978,2633.44,0.0
87,273,299.0493492254083,1787.5397156573706,778.5883932840518,142.81133937842873,0.5,23824,253.706277240635,8957.2735,0.44086125653027075
88,274,239.60343525872304,1758.5802047929074,868.1221636483883,80.90753154489741,0.0,23824,288.58216049541903,21176.195000000003,0.7108733237467116
89,275,208.899198961256,1734.90920461304,959.7248486061616,47.34784818666682,0.0,23824,336.427231133078,19540.822,0.40325074104327113
90,276,209.1291648725285,1716.7454877555217,1052.8565753158884,81.8140657392653,0.5,23824,400.394999126953,24404.43,0.325999351094702
91,277,202.8411747840072,1704.265149887879,1147.1449954088707,95.77024594476435,0.5,23824,150.301079511817,18708.915,0.2681056487027248
92,278,241.97843557000095,1697.5935445315747,1242.326769390338,24.0693614175513,0.5,23824,416.745869519493,25514.64,0.3288877669578726
93,279,309.7774537921143,1696.7991907301166,1338.21128845093,31.08244360449892,0.333333333333333,23824,285.953741507133,30038.628,0.16326272246522747
94,280,391.6249034249444,1701.8903180916186,1404.715183874209,128.41372865867078,0.5,23824,0.0,43192.398,0.0
95,281,480.3931156796142,1712.8144458420434,1406.4029680306448,154.6460484391201,0.5,23824,0.0,35204.224,0.0
96,282,572.8739064625131,1729.4610452015831,1415.1725599977526,224.2464208347768,1.5,23824,0.0,0.0,0.0
97,283,667.5260042299215,1751.666976845701,1430.8937577836994,308.21833542825766,2.0,23824,88.30493101252321,0.0,0.0
98,284,763.5423409655695,1779.2241001612094,1453.340986475878,375.5153048655912,4.0,23824,31.487088846230304,0.0,0.0
99,285,860.4663462772104,1811.8882717594172,1482.2086915442926,454.9993773546133,4.25,23824,0.0,0.0,0.0
100,286,958.0225708221624,1849.388907177417,1517.1304139754416,398.9909122497365,3.0,23824,0.0,0.0,0.0
101,287,1056.0358165542846,1891.4383575916008,1557.69903580425,299.498462483426,1.0,38802,101.279627203338,0.0,0.0
102,288,1154.3896794338689,1937.740514376814,1603.4860101308457,200.51033085596737,0.5,14978,0.0,0.0,0.0
103,289,1253.003952360042,1987.9982523819672,1654.0580366608524,103.48400506805186,0.5,14978,78.8887760494667,1279.275,0.0
104,290,1351.8216464356638,2041.919516482322,1708.9903738746275,34.82769882913392,0.5,14978,55.4573911872129,0.0,0.0
105,291,1450.8011956940752,2099.222018283447,1767.87661129804,107.5667687053834,0.5,14978,101.345320459482,0.0,0.0
106,292,1549.9115915385237,2159.636627354138,1830.3351695675212,140.4978896904563,1.5,14978,100.761758574423,0.0,0.0
107,293,1644.5386585854446,2222.9096140599177,1896.0130428184589,43.45042975114671,1.5,14978,161.204076693963,0.0,0.0
108,294,1653.4284177977363,2288.8039348699394,1964.58738404176,63.5272092075907,1.5,14978,101.285081189636,0.0,0.0
109,295,1668.2755093394878,2357.09975652006,2035.765513495648,29.62219766023992,1.0,14978,101.285082489351,0.0,0.0
110,296,1688.9228302128256,2427.594402287445,2109.283851868533,129.62022991908336,1.0,14978,101.285083787195,0.0,0.0
111,297,1715.1609215582068,2500.101880277013,2184.906179902951,229.6188510056906,0.5,14978,18.9596112567199,0.0,0.0
112,298,1746.7378613672724,2574.4521264563823,2262.421527390464,323.0578966319204,0.5,14978,0.0,0.0,0.0
113,299,1783.3700779435244,2650.490068079037,2341.641908069991,260.03809702481016,1.5,14978,0.0,0.0,0.0
114,300,1824.753140168761,2728.0745885129427,2422.400047285086,225.54978632026737,1.5,14978,0.0,0.0,0.0
115,330,432.6373507946344,1814.9655426625104,469.7717967200609,88.50118904685381,0.5,32482,14.9303372516429,0.0,0.0
116,331,344.8771692107368,1769.5783340077155,555.0885382997943,20.481082310387126,0.5,23824,166.880774279645,24390.909999999996,0.29068748298015423
117,332,265.9039974027569,1728.7899093933042,644.6398377730848,88.13003618588651,0.5,23824,287.440750391735,12091.185000000001,0.35893666541775493
118,333,206.08032239076192,1692.9327018340402,736.8834685861428,42.84204098043968,0.0,23824,360.883186729393,26859.1535,0.7178588370185267
119,334,160.62626947806547,1662.3258484826763,830.9232592951158,67.47930417588532,0.0,23824,321.637419853484,29946.324999999997,0.6434542696110449
120,335,109.68074802884696,1637.263824683146,926.2122705625826,64.29113970005005,0.0,23824,331.188667531347,22537.555,0.47444863654778446
121,336,117.68343549262714,1618.0043103135692,1022.4012755148432,33.72858933281506,0.0,23824,313.559507025218,15198.9,0.42980108534204475
122,337,106.10808343061083,1604.756235770216,1119.2582619486927,77.8609169818623,0.0,23824,459.409341685717,17120.44,0.2394301154771593
123,338,169.31611809047217,1597.6691509142222,1216.6237037157775,84.71928230725473,0.0,23824,449.49583099002297,23385.315,0.2364249311188913
124,339,257.0534154930924,1596.8250896076847,1310.5682632636626,72.80686782437834,0.5,23824,367.591231553202,33336.700000000004,0.28408577661349654
125,340,351.40355303357126,1602.2339184108378,1304.7353090734528,36.09607003427876,0.5,23824,127.498951520366,34222.252,0.0
126,341,448.2097096761469,1613.832768069513,1306.55225222416,87.60421403591835,1.0,23824,0.0,14871.143999999998,0.0
127,342,546.1674822844573,1631.4896226357405,1315.987407167101,170.16412998388716,1.5,23824,0.0,0.0,0.0
128,343,644.7521862367819,1655.0105998822144,1332.8790008213232,234.45585465658127,2.0,23824,0.0,0.0,0.0
129,344,743.7145505536876,1684.1500212769613,1356.9486036046926,317.777836440816,3.5,23824,121.200341189507,0.0,0.0
130,345,842.9215692149188,1718.6221266149028,1387.8227919277258,408.6507650572876,4.0,23824,0.0,0.0,0.0
131,346,942.295972125772,1758.113262988321,1425.0593663923871,419.6912098607408,3.3333333333333304,23824,0.0,0.0,0.0
132,347,1041.7898609681731,1802.293535577104,1468.1743086810045,326.5674311186192,0.5,38802,101.279635269676,21.0,0.0
133,348,1141.371989249248,1850.827177982608,1516.6663807781842,239.0634787469025,0.0,14978,0.0,1432.59,0.0
134,349,1241.0211155979218,1903.381204229212,1570.0374286842066,166.30060446034614,0.0,14978,103.785840438088,13472.131,0.279355098003842
135,350,1340.7223012145782,1959.632181290957,1627.8076211082275,134.75874586167987,0.0,14978,0.0,9866.38,0.0
136,351,1440.464736353888,2019.2711741556648,1689.5257565917914,169.3027834893606,0.5,14978,0.0,0.0,0.0
137,352,1540.2404073668604,2082.0070545240123,1754.7753189569123,161.2954214158471,0.5,14978,0.0,3260.64,0.0
138,353,1544.723753677421,2147.568435898757,1823.1771896400476,90.35759173769092,0.5,14978,101.398668102848,3260.64,0.0
139,354,1554.1845484613802,2215.7045177870086,1894.389932567169,101.54930338713656,0.5,14978,0.0,0.0,0.0
140,355,1569.9704636783974,2286.1851073118564,1968.108451121145,104.51213451457092,1.0,14978,0.0,0.0,0.0
141,356,1591.893342406697,2358.8000532314327,2044.0616529636209,163.84967788283578,1.0,14978,0.0,0.0,0.0
142,357,1619.704010311229,2433.358286162269,2122.0095932472263,250.5396825686988,0.5,14978,82.32547382889591,0.0,0.0
143,358,1653.105338168215,2509.6866174950405,2201.740423740377,264.12924426354067,1.0,14978,101.509782249751,0.0,0.0
144,359,1691.7662213745523,2587.6284120240443,2283.06736217149,181.70762801804332,1.5,14978,58.9583029350739,0.0,0.0
145,360,1735.335168526953,2667.0422176776824,2365.8258122413376,127.55608551704618,1.5,14978,0.0,0.0,0.0
146,388,531.9157729940626,1835.812016444624,250.2105749261514,105.98498526414907,0.5,8658,0.0,0.0,0.0
147,389,444.64917795048166,1779.7511848746642,331.7289532880398,56.25005661121882,0.5,8658,87.18911925934191,1817.01,0.0
148,390,363.9929762881304,1727.6638311442066,421.2865502395453,89.90300290338777,0.5,32482,240.430308308611,5427.07,0.0
149,391,295.41221295981165,1679.9195992303903,514.7039039071163,57.528488990686256,0.0,32482,334.196418114256,32772.39,0.6048794436945827
150,392,209.1482901553805,1636.898567219907,610.2109080464647,42.064740100421865,0.0,23824,262.065562874831,22569.565000000002,0.3712241579900835
151,393,124.52778194484137,1598.982017376141,706.9611645774579,57.23012974715334,0.0,23824,341.663942523495,23954.713,0.3582715357734394
152,394,85.26910761430018,1566.540640223776,804.5062563221273,36.585897078138494,0.0,23824,353.73417815649594,28679.160000000003,0.6308575351128596
153,395,20.50224543322318,1539.920509667553,902.5885203260194,40.04912212347745,0.0,23824,369.770764816493,15396.055,0.33329091217346263
154,396,62.95441947145415,1519.4276184703976,1001.0500736259648,17.747738051988996,0.0,23824,388.645425387024,15689.825,0.20513031845516908
155,397,37.05122266160577,1505.3122308969766,1099.7890502747728,85.52976879839234,0.0,23824,363.090606221394,14107.665,0.24617789628385642
156,398,137.04676920851955,1497.7546695800836,1198.736898832194,21.05245266983584,0.0,23824,379.44205256983497,30531.176,0.251890707643628
157,399,237.04499678279583,1496.8542684784109,1211.0731268476893,78.95558272317808,0.0,23824,20.8345830406936,45280.299999999996,0.052281971510335944
158,400,337.0435190309168,1502.6229949401377,1204.758553175422,71.14428595485603,0.5,23824,39.9209380485331,51426.62,0.0
159,401,437.0421336948308,1514.9846671921343,1206.726038863607,53.96378485484183,0.5,23824,88.24085444155729,15202.43,0.006741988985850626
160,402,537.0407891476041,1533.7798837435964,1216.935414407987,94.47919507207666,1.5,23824,0.0,15012.96,0.0
161,403,637.0394661835637,1558.7759411732045,1235.182327174214,186.922542816462,2.0,23824,0.0,0.0,0.0
162,404,737.0381560183284,1589.6803612102713,1261.117943898638,276.98856691394303,3.0,23824,24.291696714274696,0.0,0.0
163,405,837.0368540613664,1626.1563208698171,1294.2801335233553,361.9008664224845,3.0,23824,96.40725789350653,0.0,0.0
164,406,937.0355576850436,1667.8383081194836,1334.1301166626035,419.7018906738746,2.3333333333333304,38802,22.228354212431803,0.0,0.0
165,407,1037.0342652798558,1714.3466327481422,1380.0886858804286,378.936318352714,1.0,38802,79.0512890982539,0.0,0.0
166,408,1137.0329757927254,1765.2998740841415,1431.5676379933125,306.7536295328149,1.0,14978,0.0,2057.57,0.0
167,409,1237.0316885168063,1820.3248135179365,1487.9941303467665,254.16988621270983,0.5,14978,103.785848675673,12580.815999999999,0.2507831121089554
168,410,1337.0304029560637,1879.063788439792,1548.827514700193,234.74743628524791,0.0,14978,0.0,9866.38,0.0
169,411,1437.0291187554833,1941.1796744222756,1613.569433643299,256.1442417631996,0.0,14978,0.0,0.0,0.0
170,412,1441.70606823174,2006.358853445552,1681.768555012631,228.6750015997028,0.0,14978,0.0,3260.64,0.0
171,413,1444.934258976974,2074.31258065018,1753.0214307329052,185.58161641418235,0.5,14978,101.398676152984,0.0,0.0
172,414,1455.0440373268664,2144.7771513012635,1826.9708013931736,191.28069205608375,1.0,14978,0.0,0.0,0.0
173,415,1471.89361047472,2217.513221670122,1903.302390641108,202.4045099637592,1.5,14978,0.0,0.0,0.0
174,416,1495.2551497173883,2292.304574193481,1981.7409467040247,206.3603947734539,1.5,14978,0.0,0.0,0.0
175,417,1524.829379688467,2368.9565522598714,2062.046041680453,202.2232625117332,1.0,14978,0.0,0.0,0.0
176,418,1560.263062360577,2447.294331534929,2144.0079488474,234.8650568768473,1.5,14978,0.0,0.0,0.0
177,419,1601.167237544835,2527.161145809661,2227.443781555083,135.70186597639244,2.5,14978,0.0,0.0,0.0
178,420,1647.1344005877347,2608.416546806384,2312.193984897277,40.83978417970988,2.0,14978,4.789745445533581,0.0,0.0
179,446,689.8850985513546,1883.164672235272,67.25003137940614,97.27741748685752,0.0,8658,0.0,0.0,0.0
180,447,592.2169824622516,1817.585942418568,109.37252539417808,29.761521567686163,0.0,8658,55.7207528167842,0.0,0.0
181,448,495.4795197093702,1755.257145835298,198.49842770827357,18.15204883770285,0.0,8658,117.011159690435,19141.232,0.0
182,449,400.34791070976434,1696.5365167142193,294.68694609063994,45.61698496558772,0.0,8658,147.311963458681,28102.209,0.0
183,450,308.31224398808206,1641.811247277749,392.783223277384,118.37082663335904,0.0,8658,0.0,3534.92,0.0
184,451,223.2351338797152,1591.4935455235889,491.64664006098593,99.701387150164,0.0,32482,362.616799416039,5385.504999999999,0.7494824987111998
185,452,156.87863215515125,1546.01382717053,590.8922666416114,80.58902396478709,0.0,32482,317.458957121038,27915.754999999997,0.408661938621738
186,453,92.43768517924364,1505.810518214355,690.3552830038157,84.8761014680937,0.0,23824,351.910053083854,15654.28,0.29148552815089923
187,454,17.560672691877034,1471.3162115388836,789.9535788062718,103.02019234677005,0.0,23824,358.44604422853,19384.215,0.3202631921216702
188,455,93.86323471206327,1442.9403960379418,889.6417202810445,39.4469882497494,0.0,23824,375.993820431952,19272.21,0.3010079809006683
189,456,118.6449164282507,1421.049644911662,989.3925500807784,26.6980139279542,0.0,23824,310.248624443459,18484.335,0.447580018710885
190,457,107.17345828530372,1405.9469103393878,1089.1888448517475,83.65768424211895,0.0,23824,421.932477727798,17587.325,0.33304757970188703
191,458,169.98580939077587,1397.8522277727018,1127.4134084237503,63.70976729984946,0.0,23824,0.3767506920532329,43308.38,0.0
192,459,257.49503275297974,1396.887433294057,1111.6683566008192,96.85586255322896,0.0,23824,0.0,36459.91,0.0
193,460,351.72674003931525,1403.0672352027889,1104.7857650906897,120.59920866829272,0.0,23824,0.0,52799.486,0.0
194,461,448.4631519867315,1416.298113502598,1106.930959247087,20.7065212790386,0.5,23824,67.7536911107814,67641.946,0.0
195,462,546.375501817837,1436.3852340969377,1118.051975735753,69.95252222216399,0.5,23824,80.9249207539962,17720.55,0.0
196,463,644.9284228099127,1463.0462227003595,1137.885671965728,138.3616375682268,1.75,23824,0.0,2737.0,0.0
197,464,743.8673560372605,1495.9296351717137,1165.9875190549396,225.1838567848932,2.0,23824,0.0,0.0,0.0
198,465,843.0564082379213,1534.6355305464035,1201.7776403426583,281.2942222250901,2.5,23824,82.61185015660459,0.0,0.0
199,466,942.4166078921616,1578.7357171016272,1244.5929491910183,343.0333962336722,2.0,38802,120.27434094394,0.0,0.0
200,467,1041.898991963724,1627.7918269533077,1293.736152249466,419.7819423032545,2.0,14978,101.489970610513,590.29,0.0
201,468,1141.4716147762315,1681.37012996573,1348.5156151141334,388.64344149583616,2.0,14978,118.653547158764,2232.23,0.32036456678549974
202,469,1241.1127573665565,1739.0527049508614,1408.2737684455856,348.6377261565852,1.0,14978,96.63955945106493,1620.77,0.0
203,470,1340.8071438169902,1800.4451177011292,1472.4045502800088,334.74212631384376,0.5,14978,0.0,0.0,0.0
204,471,1345.6820866446078,1865.1810763875696,1540.361912859699,350.0797133615837,0.0,14978,0.0,0.0,0.0
205,472,1341.7076398630595,1932.924672142434,1611.6618738429613,313.9550794711789,0.0,14978,29.978022876754498,0.0,0.0
206,473,1345.1758313266,2003.3708202050573,1685.8803868383163,284.1057382407078,0.5,14978,71.42066130207441,0.0,0.0
207,474,1356.029556192212,2076.2444492211207,1762.6488226410863,276.37335474402875,1.5,14978,0.0,0.0,0.0
208,475,1374.093814522257,2151.2988860672144,1841.6483310612448,186.2602417160417,1.5,14978,0.0,0.0,0.0
209,476,1399.0893390766648,2228.313778639897,1922.6039084416088,114.03077864141832,1.0,14978,0.0,0.0,0.0
210,477,1430.6528789652032,2307.092804713821,2005.278662012336,106.36095953126124,0.5,14978,0.0,0.0,0.0
211,478,1468.3609417388334,2387.4613374133105,2089.4685319448345,172.1098002670615,2.3333333333333304,14978,0.0,0.0,0.0
212,479,1511.7538040720742,2469.264177915641,2174.997583854577,154.31078937759702,3.75,14978,52.65531852368101,0.0,0.0
213,480,1560.357262549831,2552.363421935651,2261.7138951836323,84.05182885426997,4.0,14978,48.306108380526,0.0,0.0
214,503,976.8137060967724,2031.0340483355465,314.6362546575662,26.99452395124564,1.0,7044,0.0,4473.96,0.0
215,504,876.8956733009508,1955.098517580623,215.4930845362744,47.36117901683682,0.0,7044,0.0,7978.29,0.08764211236861037
216,505,776.9984066231807,1881.4145310277129,117.80518537507788,14.821929486618778,0.0,7044,194.932284592964,15594.57,0.0
217,506,677.1310970065518,1810.2570474502825,36.30908148568263,80.81740699227218,0.0,15702,327.684398461905,248.08,0.0
218,507,577.3092912599114,1741.9357147395688,93.58489501248566,71.66067996540302,0.0,8658,146.531781094822,30265.78,0.3536888234493238
219,508,477.5615244287197,1676.7972468042733,190.2561726444506,39.07825877245404,0.0,8658,114.401564085225,36508.903999999995,0.1331256037305147
220,509,377.9464222006696,1615.2267629230082,289.1992139740319,104.3533238481782,0.0,8658,23.6570339859618,46795.437000000005,0.16725906746161143
221,510,278.6063227835112,1557.6474249957023,388.6829748961868,90.12343600181303,0.0,8658,146.853835460359,45504.796,0.2454173212231011
222,511,179.99712423667492,1504.517537847225,488.3771289343592,118.5205255442432,0.0,8658,184.649072355176,32496.9,0.21007298446341405
223,512,84.71093774080639,1456.324159983839,588.1747024744852,101.28741965987128,0.0,32482,459.58062060902,12949.154,0.23682644253665155
224,513,44.18617216797856,1413.5722876362784,688.0306945759746,2.7607349561384438,0.0,23824,348.8122428881,20854.09,0.15800385220015695
225,514,115.52240672071387,1376.7689283087575,787.9228948323572,62.76630714862895,0.5,23824,420.532559407464,17373.11,0.22968621732014405
226,515,158.45684454548936,1346.4019710713471,887.8390818184052,17.394342481666186,0.5,23824,282.96423408245,18045.335,0.33154404003215016
227,516,208.3946335047265,1322.914724995992,987.7719765637496,51.38059124991972,1.0,23824,425.212367958087,15634.625,0.33161829894768735
228,517,203.9583322203744,1306.6782265286208,1056.1358155975356,67.19467335789551,1.5,23824,258.11610436501803,17159.025,0.27604812656007977
229,518,242.9156806153992,1297.9646073439046,1029.6450301616303,29.41216505130259,1.33333333333333,23824,107.852444164946,45388.088,0.11692393658892734
230,519,310.5101404829086,1296.9255076171587,1012.3805741690594,40.78573762570178,1.33333333333333,23824,0.0,47389.3,0.0
231,520,392.2047419942159,1303.579279853558,1004.818131528372,75.20954720769446,1.5,23824,0.0,71662.73,0.06640266372801713
232,521,480.86595303709527,1317.8094025976563,1007.176270376252,38.25160031207726,1.0,23824,122.871437301368,58879.4,0.062232489165330515
233,522,573.2704970447952,1339.374413841944,1019.3861454071296,39.549978528539945,0.5,23824,118.140166175895,28345.092,0.0
234,523,661.3446390770575,1367.9274598799348,1041.10119534912,98.57111321385368,1.7142857142857095,23824,43.6030835962626,0.0,0.0
235,524,751.0788736473669,1403.0419689693265,1071.743810868516,145.0463913461649,1.8333333333333304,23824,0.0,0.0,0.0
236,525,843.1261578998286,1444.239424074496,1110.5752585885275,201.6138858161901,1.5,23824,0.0,0.0,0.0
237,526,935.3358492350296,1491.015686560634,1156.771163848653,281.4136341088547,2.0,38802,121.23365260921,0.0,0.0
238,527,1027.2655437068431,1542.8634279313967,1209.4879733611513,371.1315214614492,2.0,14978,0.0,0.0,0.0
239,528,1120.5781301509924,1599.2894838289826,1267.9125764692192,436.406039117944,2.1666666666666696,14978,48.44454392459539,0.0,0.0
240,529,1214.9550182307692,1659.826998543418,1331.2937155681975,445.5263122474749,2.1666666666666696,14978,0.0,0.0,0.0
241,530,1258.2540117516392,1724.0429209415452,1398.9578708150543,434.73868148824687,1.4,14978,0.0,0.0,0.0
242,531,1246.002710466026,1791.541748766557,1470.3138451361954,446.6556129613991,0.5,14978,0.0,0.0,0.0
243,532,1241.709251882161,1861.9664868227087,1544.8501525217746,406.0084043618965,0.0,14978,101.398692178819,0.0,0.0
244,533,1245.4559378988895,1934.9976937173456,1622.1284461989428,358.45360357630005,0.5,14978,0.0,0.0,0.0
245,534,1257.170885605918,2010.35132936886,1701.775223071886,258.4572171081591,1.5,14978,0.0,0.0,0.0
246,535,1276.6347532883742,2087.7759401968674,1783.473194480325,158.46380100432506,1.6666666666666698,14978,0.0,0.0,0.0
247,536,1303.5004665528547,2167.0495614034285,1866.953098677098,58.48859162459829,1.0,14978,0.0,0.0,0.0
248,537,1337.3220085799037,2247.976588591984,1951.9863271970307,41.59988521827241,1.0,14978,0.0,0.0,0.0
249,538,1377.587150882836,2330.3847751597445,2038.3784933463824,141.56158210630292,4.0,14978,0.0,0.0,0.0
250,539,1423.7493028057168,2414.122443847993,2125.963935342774,221.8290708974835,7.16666666666667,14978,101.378342139689,0.0,0.0
251,540,1475.2549988132523,2499.0559544834327,2214.6010788135827,180.1694357714776,8.0,14978,0.0,0.0,0.0
252,563,978.1255664340484,1968.710299088309,340.28114741301084,93.4703831693949,1.0,7044,339.389584687669,2952.8599999999997,0.5218022441282116
253,564,878.3567695288617,1890.272765022653,251.4608356854412,71.73753135063565,0.5,7044,286.729027842188,26065.260000000002,0.5519476724352484
254,565,778.6469698286893,1813.9574218730968,175.13806421905056,100.25115596334378,0.5,7044,267.128902111126,47297.11,0.0
255,566,679.0221578402333,1740.043519069142,134.58687991572836,90.35237856617888,0.5,15702,402.999700676726,5196.5,0.6429199286131815
256,567,579.5261652650736,1668.8501687871535,159.85434621957577,11.924771877255356,0.5,15702,293.498688323318,27927.879999999997,0.29725540376420956
257,568,480.23906524710577,1600.740404056855,230.20141793354665,61.13368592618114,0.0,8658,315.206061449874,13706.461000000001,0.2483427312935989
258,569,381.32406365561,1536.1244462018124,316.90924676419195,109.1779304707424,0.0,8658,194.505811745143,57704.959,0.1183696737431817
259,570,283.17136407330923,1475.461387148157,409.7191057350525,13.474412835304628,0.0,8658,349.24810771416,44989.556,0.33518958787914266
260,571,186.98529223517056,1419.258191251288,505.2796429455408,70.84738861395263,0.0,8658,383.878364109269,26079.36,0.2760262314691768
261,572,98.69384866987536,1368.064632836922,602.2829788385548,89.21867583972185,0.5,32482,469.699523922392,10642.705,0.2825796504344122
262,573,67.20825984274195,1322.462620837786,700.1296684732805,31.5408369664936,0.5,32482,416.764074457902,13820.7,0.25523140085629653
263,574,138.89896611842295,1283.0484967960076,798.5097468433975,38.91642050689406,0.5,23824,326.34690071765704,15873.800000000001,0.3218389620522927
264,575,232.5261137151425,1250.4075433449134,897.2477784799004,69.84073384005062,1.5,23824,255.081851448711,7966.4,0.4716690260160496
265,576,240.80802979936036,1225.0812713847242,996.2373377962284,133.90291206288578,2.0,23824,182.827524225882,21547.69,0.2417426929120633
266,577,211.50589286329773,1207.5300146405343,961.5249555310068,117.85903514573064,2.5,23824,22.1789678101067,16310.558,0.0
267,578,226.89310407821603,1198.095517362385,932.34986080882,102.304618897643,3.0,23824,185.24655689002495,47206.6743,0.12949100669062616
268,579,279.68861454246843,1196.969723472392,913.2479395143458,39.72955451469602,3.0,23824,109.700923265973,68337.92799999999,0.02419018783308323
269,580,353.5116179077259,1204.175936817768,904.857363529975,92.9248670721546,2.5,23824,132.095799700308,35322.119999999995,0.20218775684893578
270,581,437.85238305612177,1219.566469044817,907.4752949065684,73.02253892029401,2.0,23824,9.22435343146798,7311.57,0.0
271,582,527.6916307535855,1242.8373086397776,921.0078645871008,93.40102140320484,0.5,23824,0.0,4810.42,0.21041788329470132
272,583,620.6462015072138,1273.5565542131108,944.9862832967945,6.8149715983295724,1.6,23824,110.39919564794,33720.89,0.05201106853401199
273,584,711.9510043794985,1311.200799091471,978.6430288140548,60.19463533788357,2.5,23824,21.0908523783183,0.0,0.0
274,585,804.5474416949335,1355.1930829233622,1021.0214460512058,148.89382739162252,2.0,23824,0.0,0.0,0.0
275,586,898.7315744255458,1404.9372107620504,1071.0867947921972,237.67185532943705,2.0,38802,18.0667003348411,0.0,0.0
276,587,994.0522136351324,1459.8453199130652,1127.8158377518575,295.02313383656053,1.0,14978,102.786729214673,0.0,0.0
277,588,1090.2112949447894,1519.3576496921569,1190.2561568932117,370.9297651830558,1.5,14978,0.0,0.0,0.0
278,589,1181.3318906833842,1582.9549883035688,1257.5573097828112,456.2221327547277,2.5,14978,0.0,0.0,0.0
279,590,1159.68319513931,1650.1650947782318,1328.9810265693905,534.7360649271571,2.0,14978,0.0,0.0,0.0
280,591,1146.3789544067904,1720.564646495545,1403.8982384083197,537.5579730079787,1.0,14978,0.0,0.0,0.0
